timestamp,scenario,strategy,request_id,placement_decision,network_condition,network_latency_ms,battery_level,accuracy_requirement,total_latency_ms,energy_consumed_mah,prediction_correct,confidence_score,true_label,predicted_label
2025-12-06T12:34:18.292313,network_good,always_edge,0,edge,good,38.61568424333183,100.0,0.9,364.5170706324767,0.5,False,0.06546717882156372,2,0
2025-12-06T12:34:18.313144,network_good,always_edge,1,edge,good,20.665797956099134,99.99,0.9,228.61992833647162,0.5,True,0.34738510847091675,1,1
2025-12-06T12:34:18.330587,network_good,always_edge,2,edge,good,46.0507911403452,99.98,0.9,227.1234689122753,0.5,False,0.06693540513515472,5,0
2025-12-06T12:34:18.347707,network_good,always_edge,3,edge,good,44.39073299398758,99.97,0.9,219.92108238591314,0.5,False,0.22764596343040466,8,3
2025-12-06T12:34:18.364286,network_good,always_edge,4,edge,good,18.563409384945647,99.96000000000001,0.9,320.47559126446436,0.5,False,0.1343035250902176,9,3
2025-12-06T12:34:18.382135,network_good,always_edge,5,edge,good,48.43319052008583,99.95,0.9,258.7136321837034,0.5,False,0.36495843529701233,3,1
2025-12-06T12:34:18.410088,network_good,always_edge,6,edge,good,49.65664328689502,99.94,0.9,251.33782539617593,0.5,False,0.22827841341495514,8,2
2025-12-06T12:34:18.428382,network_good,always_edge,7,edge,good,33.16922356388772,99.92999999999999,0.9,308.19636274964216,0.5,False,0.6679929494857788,9,5
2025-12-06T12:34:18.447604,network_good,always_edge,8,edge,good,31.548615173333662,99.92,0.9,388.9949499687495,0.5,False,0.7411523461341858,0,4
2025-12-06T12:34:18.467672,network_good,always_edge,9,edge,good,36.38177790224546,99.91,0.9,205.50823985753252,0.5,False,0.9164554476737976,1,0
2025-12-06T12:34:18.483816,network_good,always_edge,10,edge,good,19.45175437287824,99.9,0.9,262.19402127118536,0.5,False,0.5992514491081238,5,2
2025-12-06T12:34:18.506933,network_good,always_edge,11,edge,good,48.15648846793602,99.89,0.9,217.703159980294,0.5,False,0.9587947130203247,1,5
2025-12-06T12:34:18.525829,network_good,always_edge,12,edge,good,43.66185422206784,99.88,0.9,359.68744235076986,0.5,False,0.22534775733947754,3,0
2025-12-06T12:34:18.538474,network_good,always_edge,13,edge,good,45.663155010989016,99.87,0.9,235.96039114288666,0.5,False,0.11009097099304199,5,8
2025-12-06T12:34:18.544111,network_good,always_edge,14,edge,good,32.77752456979755,99.86,0.9,327.5053470509852,0.5,False,0.8522159457206726,9,5
2025-12-06T12:34:18.551483,network_good,always_edge,15,edge,good,35.49193432375387,99.85000000000001,0.9,331.70318248951287,0.5,False,0.9185161590576172,2,5
2025-12-06T12:34:18.560138,network_good,always_edge,16,edge,good,29.543912758279443,99.83999999999999,0.9,396.55724098976503,0.5,False,0.5623846650123596,8,4
2025-12-06T12:34:18.565215,network_good,always_edge,17,edge,good,51.04138391575795,99.83,0.9,285.03244349889417,0.5,False,0.445229172706604,8,4
2025-12-06T12:34:18.571767,network_good,always_edge,18,edge,good,27.045971510000843,99.82,0.9,287.638645528585,0.5,True,0.5413787961006165,3,3
2025-12-06T12:34:18.578931,network_good,always_edge,19,edge,good,35.837911779150346,99.81,0.9,256.6874126150205,0.5,False,0.8118705153465271,8,0
2025-12-06T12:34:18.583872,network_good,always_edge,20,edge,good,45.05025100455881,99.8,0.9,286.7081180747406,0.5,False,0.7716360092163086,4,1
2025-12-06T12:34:18.592235,network_good,always_edge,21,edge,good,40.32754637923617,99.79,0.9,397.5602425954887,0.5,False,0.9804389476776123,0,4
2025-12-06T12:34:18.597593,network_good,always_edge,22,edge,good,22.828356396707623,99.78,0.9,300.07070319813414,0.5,False,0.19901666045188904,2,3
2025-12-06T12:34:18.602987,network_good,always_edge,23,edge,good,27.828475382124765,99.77000000000001,0.9,268.44009658876814,0.5,False,0.26841849088668823,7,1
2025-12-06T12:34:18.611766,network_good,always_edge,24,edge,good,25.17990461702417,99.76,0.9,299.8437233072523,0.5,False,0.6238000392913818,5,0
2025-12-06T12:34:18.618006,network_good,always_edge,25,edge,good,21.464063053381985,99.75,0.9,204.2932148623649,0.5,False,0.15745951235294342,6,4
2025-12-06T12:34:18.625682,network_good,always_edge,26,edge,good,36.05926610659427,99.74,0.9,367.40046976196345,0.5,False,0.4091344177722931,2,0
2025-12-06T12:34:18.635771,network_good,always_edge,27,edge,good,41.37655373652921,99.72999999999999,0.9,307.97581797051146,0.5,True,0.3219448924064636,4,4
2025-12-06T12:34:18.643601,network_good,always_edge,28,edge,good,20.725490197861394,99.72,0.9,393.5568974799084,0.5,False,0.5322775840759277,5,4
2025-12-06T12:34:18.656221,network_good,always_edge,29,edge,good,42.726015011657225,99.71,0.9,322.9186493331606,0.5,False,0.9947636127471924,5,2
2025-12-06T12:34:18.669946,network_good,always_edge,30,edge,good,26.480087585141558,99.7,0.9,244.6480044949933,0.5,False,0.2803664803504944,5,8
2025-12-06T12:34:18.677819,network_good,always_edge,31,edge,good,35.31825948736398,99.69,0.9,257.2867664000251,0.5,False,0.32346466183662415,0,1
2025-12-06T12:34:18.693076,network_good,always_edge,32,edge,good,41.434427780837936,99.68,0.9,227.1670790134007,0.5,False,0.2368132621049881,4,1
2025-12-06T12:34:18.700722,network_good,always_edge,33,edge,good,26.331449402745537,99.67,0.9,244.05648778829033,0.5,False,0.5319209098815918,1,5
2025-12-06T12:34:18.711139,network_good,always_edge,34,edge,good,49.88311263065894,99.66000000000001,0.9,283.3079355394879,0.5,False,0.8470665216445923,7,8
2025-12-06T12:34:18.717911,network_good,always_edge,35,edge,good,42.68970487991146,99.65,0.9,344.683767050266,0.5,False,0.9792590141296387,7,9
2025-12-06T12:34:18.734460,network_good,always_edge,36,edge,good,27.110420880108915,99.64,0.9,390.93582989290644,0.5,False,0.2545267641544342,2,0
2025-12-06T12:34:18.747613,network_good,always_edge,37,edge,good,25.236934664256957,99.63,0.9,379.5978457029996,0.5,False,0.18395623564720154,3,6
2025-12-06T12:34:18.757920,network_good,always_edge,38,edge,good,38.379923665185764,99.62,0.9,314.97608023274256,0.5,False,0.3789237439632416,9,5
2025-12-06T12:34:18.764550,network_good,always_edge,39,edge,good,27.298595119795785,99.61,0.9,244.79804459214267,0.5,False,0.2686457335948944,7,0
2025-12-06T12:34:18.769969,network_good,always_edge,40,edge,good,28.90436355235245,99.6,0.9,288.37074538676245,0.5,False,0.5428888201713562,2,6
2025-12-06T12:34:18.780171,network_good,always_edge,41,edge,good,23.069967437896956,99.59,0.9,351.35859106696887,0.5,False,0.2754896879196167,2,1
2025-12-06T12:34:18.787611,network_good,always_edge,42,edge,good,23.342086437666133,99.58,0.9,344.28257926507365,0.5,False,0.4539196789264679,3,2
2025-12-06T12:34:18.796345,network_good,always_edge,43,edge,good,33.44967203282778,99.57000000000001,0.9,360.65143255593506,0.5,False,0.14879170060157776,6,7
